path,bytes,sha256
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/verification-notes.md,1437,39a323e4cea09539f8c5410c5dcb3afe3278dbe6e39b02b158bb54ca960c1fde
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/interview-record.md,2586,d8258220ba623d07c2f47d7e3dcc255afdcfdab375dd127f8103486582323bd8
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/metadata.json,4205,309198f22058bbb0630266ea5adbe8947cf374f3333c2ed2983f6473c9359dd4
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/source/original-transcript-timestamped.txt,20331,872c5b654f4a31d6cba9bc34eb43997928a8e3c2da431b1e395f1a00bf413b1e
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/source/pre-production/three-writings-conversation-outline.pdf,43725,37046f3bc856bfe51c22465f9d44d4d25a72d745aa44e5c43661c64edcf55d13
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/source/publication/mislabeled-prior-episode-promotional-text.pdf,44852,28843f239afe9cf53774f7606e55751221efa1480257d79e1b2bbfd8fbc06250
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/source/published-description.md,5177,05a932578304154e4376c1dc634b063dfa6ea934568e6e460209d476a657855c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/source/youtube-record.md,392,86249941446a016f1cf6deb4e8a5c8462b2a684aa5fefe178f8da6baed90d32f
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/transcript/working-transcript.md,18409,dd67c6ce18976d5e1f8c0fb59416f4573dfaf28dadd52c61cd658fd416392a80
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/CITATION.cff,437,cc9d041d84c2ce1ebe9b0916aef6f2d796db80387c3be993bacda0f35b6cae9c
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/README.md,2417,8d6984c1df3610b02bf9a552defce4853b680452305b6407d6b12c6714d00afd
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/assets/navigation-thumbnail.png,414783,962525188da51d794f81d4f32f00e21ad00ead6dd6811bd25528ba27a8351bec
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/assets/title-card.png,1893440,763e00e8742da5419273d733b9539e0a4613d75e2fd0d3fecfb16833dfba8a9d
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/chapter-index.md,139,83240b3b645a504aa849e6f84401b8573764afe83c8eeafd22b1e7f65b05c9f3
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/curator-notes.md,809,cab7357d6f4c7fcd3c1243b8b11b3c3df6fa421e64a6159ad02eb6a3b9547b59
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/dossier-contents.md,1208,c8121f93ecce7a5028b6356d8ec9fb93f6dbfde1e713417f206c72ebb7073d32
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/provenance.md,1073,7384bc45870156ad6995b2b99a42f20a8593c7ff56abc69442a930f4990418ab
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/revision-history.md,204,e7792bbb112f2cd69de4a761cafde6007c96fdc260f5ccbfd4a258387d146c8b
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/rights-and-access.md,557,be1d316e2b8908d1583fb168591df563ce757f085a0402556ca3a934efa81e07
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/source-inventory.csv,757,06ff05c2f021190f989366c65acc31cfdfb28bc76383a0f51a13adb1edb55ad4
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/source-inventory.md,815,7203a01ca86853e6eb86f3f93b59f470bff876cd9688faecab04f57528a307f1
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/topic-index.md,174,386076955ee27360b2ecb3f441f9033b024dcc3b6bef3bda3dceee54930a74fd
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/transcript-status.md,525,23acc23e5c8afdc18eec236388985be89382e69d20e58ec8515c7fb6165ec50c
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/docs/verification-notes.md,697,0518362af8dde85752ea88f4f801a31fe18836f4e795aa5d1b132cebeb2853ca
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/metadata.json,2593,7513309ab49690c6d674884eff276efef926d387cf8f501f876ace918e37009f
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/recording-record.md,2308,b702bbf23c6f7f4963433d158c373ff45ee09b7a4c827910cec1169c84105ce5
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/source/publication/2026-07-21_00-45-23.png,1893440,763e00e8742da5419273d733b9539e0a4613d75e2fd0d3fecfb16833dfba8a9d
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/source/published-description.md,782,90e3cdec3ebd5be8f30bc1854efeef00e8c945f94ed65a800c8b5a6e0737f7a2
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/source/youtube-record.md,573,89229aab390970fc0e15d291d4da2bcec38e59ef0fdbcd4d5699ce5817fb3ec0
collections/fireside-bmx-chat/records/fbc-damian-fulton-samaritans-purse/transcript/README.md,131,c5eb305c6b72a87191300219115d8075710665cf007760b9ff711f36e786e1f5
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/CITATION.cff,447,ddee8a906a9e4af88d3849da99b5a4a1990450e59c5bf123ad98b2070320e012
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/README.md,2695,d51a4c940caa460f56ad665a3db201c2e9ac4c7db43927195069f0545ced9ec0
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/assets/navigation-thumbnail.png,644685,8b2228cacffea3e331ab746b14ddb3e7adcbb1f39085be50e9f3137770179870
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/assets/title-card.png,697046,6c3e8e34c3549aa9a2082534ea6d54e461527df32bfbfc3fa7bf0c3a4835fc56
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/chapter-index.md,999,bf91335487f9a4ccf4a85b2b87f8f3f2525b2702903f746989de005ce5c82ed2
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/curator-notes.md,594,c8fb8b64229e6d8543a2bd33f3c7d3a602d99991ee7e54b5df7f6dade670e630
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/dossier-contents.md,774,0d4af253bd37a48fb3bc3516813d09155e816a0917de5aac9cf6ee141a5dff7b
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/provenance.md,797,a802d6f7ddd2b234d8eb19c87321259504fcc3a165b3a40dccdb17c9dc09ed00
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/revision-history.md,911,c55b4bd3f903ca2786ced7983bd000614189ac56206c059e542b42f3607c37f1
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/rights-and-access.md,446,af6cfef0abf388a9bd7b50c44a0b9462ed9ccbd56b33b8c230a9b93afa42f148
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/source-inventory.csv,1597,d825dc29731f0d3e4c69aff247979045c96d0c67aea6b95702e3d67a2b2b0e96
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/source-inventory.md,1436,b767ee26b90ae1ddad2a5c02591bf7b2e319672a0047f52b36cc1074204595ae
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/topic-index.md,607,4b518017aa44d3aeb88a473b5583f835503a1402a15be6f26e074dfc2f14127e
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/transcript-status.md,599,622feb547554d68c9babc436f8eb59b561311d14d5b2408f1751bf2cba3e3cf5
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/docs/verification-notes.md,965,cf4f4a19977c91ab30757e453d80c45dbaf5b679a7a66cb2f36d8822f21c99f2
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/interview-record.md,2559,f9146b9701a5b6255850d92e107e84ffa03e15366c58b2961ecc0abc51ce94a7
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/metadata.json,2774,7dc965744f6d80293c7e90a6da8bd4313643d4a36f42f2287679a83bddc3ad5e
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/source/original-transcript-timestamped.txt,21703,3fe46f26a2b673aa49a3d29f09a64b68a23de2d5b7b1d9eaec01a13e700824fe
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/source/pre-production/podcast-proposal.pdf,158112,0c48a38d31270d9aa2f75273b459043008aee87c29de97453a025e97940c0839
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/source/publication/description-development-notes.pdf,145863,cf9a6abb2201b125ee9ef0679ead7abfe81805dc5d3936ab90fb6ad1f91a8e14
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/source/publication/floored-press-release-and-drafts.pdf,116629,628b9431056207e02563e56e31d4df4bff2c0e272b6664f9cbf5e206b5e141d3
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/source/published-description.md,4431,fd6fa571435ca389925d03f45896c10eae1788dc735d4429853e96a39cd90c2c
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/source/youtube-record.md,397,68443a264fbbbd0e2e17f87be46b288106d9a314927b30d5b77ca4f8cc1a504b
collections/fireside-bmx-chat/records/fbc-greg-hill-floored/transcript/working-transcript.md,20485,772e15f1bdf4caaa2bb27912ee3dfc19c69b86edcdc8a60f729c3d31e4c5c4ee
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/CITATION.cff,470,d51ab19cfcac1a64c130bed5f3ee6060b31698081bb6677591afc2bcacf6bf58
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/README.md,2729,3bcad662a4079c4d87e8f8ae647f9efa84a10b6d5ded7c8f33018195ee445197
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/assets/navigation-thumbnail.png,311052,449d422a6a91deb79d42470ddb9d6348bf07e3eb246432ce6588713bb9140d87
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/assets/title-card.png,1233515,748c775b965190f4e65a126512d3665183b07d19bb0ecd57cb9775463d5955c1
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/chapter-index.md,1130,f677db70d3ccaceea96d9bdb8024dc089222c3dbba85c507318d5a2098fceaa2
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/curator-notes.md,598,c2fc619abd2f3d4e08fa8a9d9277f7a6e031908abb30fa19c7577edf556c44e1
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/dossier-contents.md,774,0d4af253bd37a48fb3bc3516813d09155e816a0917de5aac9cf6ee141a5dff7b
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/provenance.md,767,98e74b7ee22a72f32c263f1175ddb94db9a20ce59ade39d68d5e2bd5d4369f19
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/revision-history.md,911,c55b4bd3f903ca2786ced7983bd000614189ac56206c059e542b42f3607c37f1
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/rights-and-access.md,446,af6cfef0abf388a9bd7b50c44a0b9462ed9ccbd56b33b8c230a9b93afa42f148
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/source-inventory.csv,1393,636c5a582145358f291f3e355adf0151bb05095288a29a7b04ede2ffe2cd53be
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/source-inventory.md,1201,ce7c14ca25544d9be693d2e00fbacda5309ea3f00705932a9841e846576bc6d1
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/topic-index.md,626,8a8bb4d3885e843b87d0f3924253406048435394b87ad6cb6cb3674bfcbd8e1a
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/transcript-status.md,599,622feb547554d68c9babc436f8eb59b561311d14d5b2408f1751bf2cba3e3cf5
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/docs/verification-notes.md,1135,ba3cdca76d51521514aef93eaf4aae8ba8a7f347bcb1be75c0702d5e7fdee572
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/interview-record.md,2629,60e2c0344bf3d426f8e1080c6ed250c73caa0bcfe916bceeea796dda52b3bbd1
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/metadata.json,3056,5aec231afa6acc172d3bfc49cf3c0ccec3b153a18eb0e4f56f571b8f015cf58f
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/source/original-transcript-timestamped.txt,60340,7f6f56ad85567a3b29ba2cad2b6f98712b1cb986bae96fd5c9703378d2694f35
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/source/pre-production/script-outline.pdf,117951,1d4ecef7fb54ba205bcfaeb17bd87d0503e3f5aa1d3a739015d989e3ac453baa
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/source/publication/clip-notes-and-descriptions-public-cleaned.pdf,218179,34d49c81208e14d69ba3223d113b4e73e71a162f230bc0c63e6fcaf4a4048e01
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/source/published-description.md,4119,74d589785eba59907d764f9dfda2d0a2c3d1e6224b2bda50d357550509a440c2
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/source/youtube-record.md,400,cb1512515664e3aad6fd660301952eaeb92145651da44cc92beff3313b3a789c
collections/fireside-bmx-chat/records/fbc-jessica-reveal-archery-lesson/transcript/working-transcript.md,54044,b009d7a4d83e062b7ea608b04a58b58d41ccd30faf8826f9a3f7501a5bc45915
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/CITATION.cff,455,6cfba62c43d58d7a30e31215ef5c268abe225f047220d1a051a4715f4dfbd43c
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/README.md,2693,9acbd45942017f19c8ee0bf7b766c541840166b5694d3c0173731772216b38ea
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/assets/navigation-thumbnail.png,811360,09831fb14ace0cdd05b4640c96d8f729398405fe48ceb658cd026f21d23c6995
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/assets/title-card.png,3781193,8ccf57a492671700c867fdb63404a2770c9e807b7fe1af14324317833668780b
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/chapter-index.md,958,b9b9c139ff52441573e8958039cab71ef77796d33cd14928c8aa5010c19b3e0d
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/curator-notes.md,539,7caed22d4a1361ce897df7b8d4ca4aea636ee890fa722ebd0b11ad77eebd94ff
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/dossier-contents.md,774,0d4af253bd37a48fb3bc3516813d09155e816a0917de5aac9cf6ee141a5dff7b
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/provenance.md,799,54e4e343cbdaafe765f58c288d823eeb92dece21ad4e292ad26562bc676db005
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/revision-history.md,911,c55b4bd3f903ca2786ced7983bd000614189ac56206c059e542b42f3607c37f1
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/rights-and-access.md,446,af6cfef0abf388a9bd7b50c44a0b9462ed9ccbd56b33b8c230a9b93afa42f148
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/source-inventory.csv,2026,fc461d6e063933d30e350b72d1e20cdd0c7eb30dc1aaf2d5944ef2e3b066b904
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/source-inventory.md,1665,8fabf27b2db3572018d03660d56ab5433d4e091c03c6c0a6dca58125b9100c54
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/topic-index.md,625,7dc820706f096d226e09b66967a94e3fe86e47fc46e691e8eddf80149577a7f9
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/transcript-status.md,599,622feb547554d68c9babc436f8eb59b561311d14d5b2408f1751bf2cba3e3cf5
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/docs/verification-notes.md,925,201f48d31611e5b93824588f457c79f40d986c9bc5031c91e4a83b876e131ff4
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/interview-record.md,2743,0330d9b2f02bdb50e3178e0f48887f25866cf74f5ca351b0529fb914a11432c7
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/metadata.json,2967,669ec7d3a6a37a02ca9d79582b91dfeda0447efc55b8f20be5e3e0d297cc50db
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/source/original-transcript-timestamped.txt,79676,80fedba68a47fa794c3af7cf6c1979dc605caff40597534c42e2e1a6fdc2938f
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/source/pre-production/episode-outline.pdf,199075,4da5f8456c560ac3de7969c898810ecd1c35caee33fdedbf423c65ec94114468
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/source/pre-production/talking-points.pdf,188920,003ba4873f02c04017be6b0406984101bb771f162963dccd3f069de1b0d28e58
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/source/publication/press-release.pdf,151132,ec438490dacb965df2bfb0bf8b48bca9ce062a237d0bd7b712708ea71f89c2ad
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/source/publication/reels-and-short-descriptions.pdf,1277106,5219bbe2488276ce28f02a5a1410ed7e2979441d750c6a1eeaa2e2f82262af69
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/source/published-description.md,5005,8cc4244f67e7e62f1080c22d91e98ef0f640961c8bf35d9dd96ebe0168dd1218
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/source/youtube-record.md,398,2a7ac4d00bc304b8319983d8ac5badcfdadec5de4870b6b485ebe0b80fa94d63
collections/fireside-bmx-chat/records/fbc-linda-leary-taylor-walk-talk/transcript/working-transcript.md,70250,f0d9fba66466ae4b9926a118855f8199288be5ae599566c1433694ffa785aa49
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/CITATION.cff,481,42fd5f2a2c129678b7015b0d6896285483ed882e546bcaa08f469631b28a2b10
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/README.md,3204,e48644ff8c757d122549bc50b34f7edb907ef07ae0708b37d0c624754de915c4
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/assets/linda-leary-dirtwerx-display-photo.png,737173,274d6c97b1867402913ee61afe05ce0379f044e03e60345d7e3c7b6a051dc6b0
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/assets/navigation-thumbnail.png,302426,dd7fbdd4e70224d190d7699838af304cffa11c4a61134397af1375a92fa85b5d
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/assets/repository-access-cover.png,66753,c49bf8d9f3398e9d64ad6bab3608a2d2a36a211a0231f3bc09285ff753d221a7
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/chapter-index.md,1208,7009605d09e36286d55cb7183bf624a680ec7ed03c79ca4b53597d722c8230a9
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/curator-notes.md,1266,39b425e36f7cde8aeb36bbbac6e52b29a2f2f0e7304fcaaf859a82ddacceacb8
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/dossier-contents.md,774,0d4af253bd37a48fb3bc3516813d09155e816a0917de5aac9cf6ee141a5dff7b
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/provenance.md,1248,a94e6fccaf59d2e457b5c013cd57d9967701481e8e6283082a082fe38110d8fd
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/revision-history.md,1471,66d15b3e4036287225ac66c9aa9ebfbd98a89dc057e42811199033ac59f59444
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/rights-and-access.md,674,955566c7cd5c286ce095e856d2d557d9fe0a685796d01f74790e47ef16f1bcc4
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/source-inventory.csv,734,acc5d6d68f2a909adbd9b2eff6e2134962f734499dd87ce08eb9922a99e456c9
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/source-inventory.md,540,310e1d0982367f153ea3094d63783d73f654c33d398a36bc19536e0f7135817b
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/topic-index.md,614,8041d1ff47b94de6ef847c84ae9613d347056cbdd19d34a4aec49f5c5e6f3730
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/transcript-status.md,599,622feb547554d68c9babc436f8eb59b561311d14d5b2408f1751bf2cba3e3cf5
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/docs/verification-notes.md,931,a7476370191c63d83ff96620bf03213c3163aa762d4d5891b707315d2829bb66
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/interview-record.md,2674,4b7ed1136a74a57f1e8d54253bc601d0f5164a9786f3f46f8dc28badbafeaa09
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/metadata.json,2867,eb41b4fa61322e6076ff0c8005190f1500133aceb506ea2997c7dc1cdd0c8aff
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/source/original-transcript-timestamped.txt,32028,a4c87d1b5285a2ccab543734b2d197e20f3af2dfaf33a65cb78157f4efc63e5e
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/source/published-description.md,3782,07cb388a0b569f5fd4817694373678eaa777f23f9516f8395928000ef315917f
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/source/youtube-record.md,392,96eaf544dd044dd6c46634ed154f3ad3803e5c83b375f7cc18df09b825332c7f
collections/fireside-bmx-chat/records/fbc-lost-linda-leary-taylor-dirtwerx/transcript/working-transcript.md,28853,6c18cf4268def6092a3b3b99dfa68288f123b4a443fa59f5cd9a3bb8a53411c6
collections/fireside-bmx-chat/series/chasing-harry/README.md,447,d160d3116e65a80560a61dfac7a35128750db5107a76ddbc049494b5c0e5c7db
collections/pump-track-chat/README.md,5915,64e33e307233015346cd75af785a09bcce51c80ba2c45358396a4d3e23938719
collections/pump-track-chat/assets/category-cover.png,226154,edabd6a8440ef12259a931e5501826d763b5d3d69632c4aa65eb79410b513813
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/CITATION.cff,431,ecafb7f233cdfcef924d83faeb0d53a69409db868da68f819869ebc25b6eb1ea
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/README.md,3547,6d9a5a34fd25c8132523520509b2c0e9771a031f7af315285abd9e373eaa5806
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/assets/navigation-thumbnail.png,146616,0f4fb4818e414b77e7f2719b23629ee8904f000212ac00b2428b7229d47144f0
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/assets/title-card.png,146616,0f4fb4818e414b77e7f2719b23629ee8904f000212ac00b2428b7229d47144f0
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/chapter-index.md,1387,dae3f660928e6a110b8a526501f6d1257eb3884f8878f8ce7c94f5f59b72a6fc
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/curator-notes.md,1649,2986d8e627e30f2084c128c3b2a948102b621f0408e0cb4cdcc8020c5a7cc004
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/dossier-contents.md,1567,4908ef06e628519ea153b884060fe90c607092e5ae4e88bdc843dc4a915c36e3
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/provenance.md,1839,86217d5fb68855e81cf96d88da9523918d0e22eea539c9a54eee9cec5f0cd503
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/revision-history.md,277,ae988ee5b7957651808123accb641ee18d3347774f6cbe2fcaa5a26aaa2b809b
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/rights-and-access.md,618,244276649c7199182f734cdbfad66e4424906fa04347ec149fc3d989bbf7d7f7
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/source-inventory.csv,1820,42316819b219cfa852657f2cc6a807c46b4978befc7b4d257e6099b10926df06
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/source-inventory.md,1705,7dcdcf7fcd62652faefa1069a3745b743320ecf09b35e32166f7565898618706
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/topic-index.md,436,d5a623c7490f62326824ecbb576787b79403e97599965cd55a617c7875132f16
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/transcript-status.md,954,4fb3284005ebfb0b68fead5b60833d6827f31b30d3a63e5f45647351b7e5b4af
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/docs/verification-notes.md,1272,51f91b955557903e10e2fdc60938745b3c425c3c2c942ee8eecb96d384154dbf
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/interview-record.md,3114,a7d58bdbe4d3571c63f87eda295eaac252ab1a150d3e6fc63316b98c98598bfa
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/metadata.json,4159,02a202bf29a54a71d5a7cc0d73910a4072e1806d5d4fe96592aceff1e9a3676d
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/source/original-machine-transcript-untimed.txt,35499,2967cee99ca4024048cd46931a5d59ebd2f068413686d1bd4e85e7784cac4645
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/source/publication/2026-07-21_17-53-22.png,1090893,2d15246440e6ed33df2bbfebee96072d28824fee7a8ee75034c68ec03549be5c
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/source/published-description.md,5268,587b2322b54674a7ebe66ecb3ca3c06cfc1a78f2392ed720b2dd8f542cfe4994
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/source/youtube-record.md,885,e14041c29c47c0d350a04970edec2961ab6c0417d12d71166c84fef29430522d
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/transcript/corrected-machine-transcript.md,36171,a34ef301c2a9e019777ddaff16430c1577213e191d34f7c0f4480db2246f99cc
collections/pump-track-chat/records/ptc-brandon-hetrick-coleman-warwick-update/transcript/working-transcript.md,354,2808d07d6ce764663ae59e857d3a7254aaa7cfc3f27f986d0e73a5191aa81002
collections/pump-track-chat/records/ptc-brandon-hetrick-pump-track-builds/CITATION.cff,404,b5ab0c60074574f2c66f8d5f5cba04a53f09fec54a68eb78444db34ada4760fe
collections/pump-track-chat/records/ptc-brandon-hetrick-pump-track-builds/README.md,2514,f8661cb89af4e4889e28edc7ed40517f0305bc84fde0bee0a7101c40151f3050
collections/pump-track-chat/records/ptc-brandon-hetrick-pump-track-builds/assets/navigation-thumbnail.png,156950,55a701fc0ad62e6a513f832fa3ca879f008f42188ff26589adeacfdb320894d5
